Time,y,Fint [0][0], Fint [1][0], Fint [2][0], Fext [0][0], Fext [1][0], Fext [2][0], sigma [0][0],sigma [1][0],sigma [2][0],sigma [0][1],sigma [1][1],sigma [2][1],sigma [0][2],sigma [1][2],sigma [2][2],Loading,
11.0,-3.3001867905113613E-10,3.3558331363145744E-5,-6.978477916857956E-5,3.594484335774584E-6,0.0,-24.75,0.0,-6.7142059108284224E-6,-1.0730181118728531E-23,0.0,-1.0730181118728534E-23,-1.6785514777070583E-5,0.0,0.0,0.0,-6.7142059108284224E-6,-24.75
12.0,-4.290257038519485E-10,4.02699976223483E-5,0.004010615203851929,4.7758043676553825E-4,0.0,-27.0,0.0,-9.399888275159658E-4,3.004450713244088E-21,0.0,3.004450713244088E-21,0.0018799776550319316,0.0,0.0,0.0,-9.399888275159658E-4,-27.0
13.0,-5.460236707222066E-10,4.759444305259079E-5,0.004128729468157668,4.704961339023961E-4,0.0,-29.25,0.0,-9.553204788083945E-4,3.09249322498746E-21,0.0,3.0924932249874597E-21,0.0019415685990170613,0.0,0.0,0.0,-9.553204788083945E-4,-29.25
14.0,-6.825189302617218E-10,5.553166765251761E-5,-1.8641107572749733E-5,-3.1990233078766115E-6,0.0,-31.500000000000004,0.0,6.8728092000603934E-6,1.1005313967927427E-23,0.0,1.100531396792743E-23,1.7182023000151482E-5,0.0,0.0,0.0,6.8728092000603934E-6,-31.500000000000004
15.0,-8.400178330703056E-10,6.407589048503509E-5,-0.004203565589289007,-4.735106211086121E-4,0.0,-33.75,0.0,9.621932880084689E-4,-3.081487911019576E-21,0.0,-3.081487911019577E-21,-0.001924386576016938,0.0,0.0,0.0,9.621932880084689E-4,-33.75
16.0,-1.0200125188930542E-9,7.322711154862453E-5,-0.0041603951086229924,-4.73801416443958E-4,0.0,-36.0,0.0,9.332746216051509E-4,-3.015180894362859E-21,0.0,-3.015180894362859E-21,-0.0018967631698090293,0.0,0.0,0.0,9.332746216051509E-4,-36.0
17.0,-1.224009338329779E-9,8.298533084158285E-5,-0.004267998578398309,-4.7039144579422577E-4,0.0,-38.25,0.0,9.412576538298497E-4,-3.103223406106318E-21,0.0,-3.103223406106318E-21,-0.0019434189707248511,0.0,0.0,0.0,9.412576538298497E-4,-38.25
18.0,-1.4535146419802913E-9,9.336211023341667E-5,-1.6629224682855658E-4,7.004454712094881E-6,0.0,-40.5,0.0,-1.3534147347811816E-5,-2.173549508665449E-23,0.0,-2.1735495086654507E-23,-3.383536836952762E-5,0.0,0.0,0.0,-1.3534147347811816E-5,-40.5
19.0,-1.7100205695896875E-9,1.043458878510003E-4,-1.772760245485408E-4,7.004454614195149E-6,0.0,-42.75,0.0,-1.3534147347811816E-5,-2.173549508665449E-23,0.0,-2.1735495086654507E-23,-3.383536836952762E-5,0.0,0.0,0.0,-1.3534147347811816E-5,-42.75
20.0,-1.995033471757779E-9,1.1593666369228323E-4,-1.8886680051028522E-4,7.004454499092139E-6,0.0,-45.0,0.0,-1.3534147347811816E-5,-2.173549508665449E-23,0.0,-2.1735495086654507E-23,-3.383536836952762E-5,0.0,0.0,0.0,-1.3534147347811816E-5,-45.0
21.0,-2.3100454882296617E-9,1.286452917231664E-4,0.004496828674747388,-0.0011802372011615922,0.0,-47.25,0.0,-9.615060070884767E-4,1.7182216536916263E-6,-3.5659913626299407E-23,1.7182216536916263E-6,0.0018927980875782264,-5.852692507887088E-4,-3.5659913626299154E-23,-5.852692507887089E-4,-9.615060070884767E-4,-47.25
22.0,-2.656548758750432E-9,1.4095832968472608E-4,-1.7922455620707637E-4,6.178105552904957E-6,0.0,-49.5,0.0,-6.7142059108284224E-6,6.114667806731633E-9,-3.565991362629915E-23,6.114667806731631E-9,-1.6785514777070555E-5,-2.082808721667966E-6,-3.5659913626299154E-23,-2.082808721667966E-6,-6.7142059108284224E-6,-49.5
23.0,-3.0360496339199017E-9,1.5438744299107375E-4,-1.9265366970036053E-4,6.178105374185974E-6,0.0,-51.75,0.0,-6.7142059108284224E-6,6.114667806731633E-9,-3.565991362629915E-23,6.114667806731631E-9,-1.6785514777070555E-5,-2.082808721667966E-6,-3.5659913626299154E-23,-2.082808721667966E-6,-6.7142059108284224E-6,-51.75
24.0,-3.4500544643378817E-9,1.6763807616557313E-4,-0.004325444905412822,-4.63790986775262E-4,0.0,-54.0,0.0,9.412576538298497E-4,-1.712106985884919E-6,1.263656427133995E-37,-1.712106985884919E-6,-0.0019434189707248511,-2.0828087216762478E-6,1.2675846046153077E-37,-2.0828087216762474E-6,9.412576538298497E-4,-54.0
25.0,-3.900055389749468E-9,1.8345660812167322E-4,-0.00432929672309124,-4.332503757834572E-4,0.0,-56.25,0.0,9.197404742573655E-4,8.591108268458325E-7,-1.7829956813149927E-23,8.591108268458323E-7,-0.0019305985381786095,-2.0828087216760504E-6,-1.7829956813149924E-23,-2.0828087216760504E-6,9.197404742573655E-4,-56.25
26.0,-4.387558760754473E-9,1.745934273404794E-4,-0.00493553445580625,0.001194144866075187,0.0,-58.5,0.0,9.056776492787922E-4,3.057333903374523E-9,0.0,3.057333903374523E-9,-0.001932448909886342,5.831864420670495E-4,0.0,5.831864420670495E-4,9.056776492787922E-4,-58.5
27.0,-4.914070927952707E-9,1.907921700721363E-4,-0.005095298527736854,0.0012068576223276742,0.0,-60.75000000000001,0.0,9.284107874020837E-4,-1.7151643197882965E-6,-1.7829956813150905E-23,-1.7151643197882965E-6,-0.0020088428275331967,5.852692507887256E-4,-1.7829956813150932E-23,5.852692507887255E-4,9.284107874020837E-4,-60.75000000000001
28.0,-5.481084031089267E-9,2.268834295881021E-4,-4.0489923209320697E-4,1.5901480150315746E-5,0.0,-63.00000000000001,0.0,-3.378250060645359E-5,-3.0573339033654693E-9,-1.7829956813150935E-23,-3.057333903365469E-9,-8.445625151612197E-5,2.082808721667689E-6,-1.7829956813150932E-23,2.082808721667689E-6,-3.378250060645359E-5,-63.00000000000001
29.0,-6.090104420763964E-9,2.4731124240597453E-4,-4.2734075439242853E-4,1.441898947919146E-5,0.0,-65.25,0.0,-3.378250060645359E-5,-3.0573339033654693E-9,-1.7829956813150935E-23,-3.057333903365469E-9,-8.445625151612197E-5,2.082808721667689E-6,-1.7829956813150932E-23,2.082808721667689E-6,-3.378250060645359E-5,-65.25
30.0,-6.742624236721895E-9,2.5919198054675054E-4,1.1141104076067794E-4,-0.0016553959235026735,0.0,-67.5,0.0,-3.378250060645359E-5,1.715164319788281E-6,0.0,1.715164319788281E-6,-8.4456251516122E-5,-5.831864420670494E-4,0.0,-5.831864420670492E-4,-3.378250060645359E-5,-67.5
31.0,-7.440135618708155E-9,2.8035484083995584E-4,1.2107279690986108E-4,-0.001639192281894095,0.0,-69.75,0.0,-3.378250060645359E-5,3.0573339033653614E-9,-1.7829956813150153E-23,3.057333903365361E-9,-8.445625151612198E-5,-5.852692507887172E-4,-1.7829956813150303E-23,-5.85269250788717E-4,-3.378250060645359E-5,-69.75
32.0,-8.184144917322556E-9,-0.0011435357522254451,-0.0048636694535150555,-4.175671733156796E-4,0.0,-72.0,0.0,0.0010488435516923847,-6.546467370931679E-4,1.1877207181143117E-4,-6.546467370931679E-4,-0.002054705612002852,-2.0828087216758463E-6,1.1877207181143117E-4,-2.082808721675847E-6,8.260059303211929E-4,-72.0
33.0,-8.976158483164909E-9,-0.0012676208738516158,-0.005238556331245397,0.001224041266901386,0.0,-74.25,0.0,8.715779420939149E-4,-7.117221974048467E-4,4.2267641214035164E-7,-7.117221974048466E-4,-0.001997714163405452,5.831864420670493E-4,4.226764121403516E-7,5.831864420670493E-4,9.153524499219923E-4,-74.25
34.0,-9.817682666835026E-9,1.7770694999597186E-4,-0.0044713751486254345,-4.7720420918590016E-4,0.0,-76.5,0.0,7.524140041174941E-4,-6.893260020727033E-5,-1.183493953992948E-4,-6.893260020727034E-5,-0.0019708837736437035,-1.1001972276700824E-38,-1.1834939539929478E-4,0.0,9.746172123317577E-4,-76.5
35.0,-1.0710209608078003E-8,3.273111673325006E-4,-0.0018927012756332238,-4.296648765641106E-5,0.0,-78.75,0.0,8.527570184383752E-5,-5.0792442257963925E-6,-6.478676093893883E-21,-5.079244225796393E-6,-4.1908275791447454E-4,1.2800751320002788E-4,-6.478676093893711E-21,1.2800751320002788E-4,8.543430513306952E-5,-78.75
36.0,-1.1655231446638936E-8,3.585811261757443E-4,-6.823140354068444E-4,3.376948242331246E-5,0.0,-81.0,0.0,-5.535254794203189E-5,-5.079244225796392E-6,-6.47867609389371E-21,-5.0792442257963925E-6,-1.3782625834273568E-4,4.5554275160139915E-7,-6.478676093893711E-21,4.5554275160139915E-7,-5.5193944652799884E-5,-81.0
37.0,-1.2654254533117637E-8,3.8409863415761095E-4,-0.0048350356246438546,-4.2634063429113057E-4,0.0,-83.25,0.0,8.926193117987422E-4,-3.3610225721044817E-6,-6.4708767146198476E-21,-3.361022572104483E-6,-0.0020644597142907076,4.555427516032107E-7,-6.4708767146198476E-21,4.555427516032108E-7,8.927779150879742E-4,-83.25
38.0,-1.3708785218113917E-8,3.901563998153415E-4,-0.0049121187932107185,-4.423034726565835E-4,0.0,-85.5,0.0,8.784507512940129E-4,-6.791351211680828E-6,-6.478676093893712E-21,-6.791351211680831E-6,-0.0020665744248138237,4.555427516031815E-7,-6.478676093893711E-21,4.5554275160318147E-7,8.786093545832447E-4,-85.5
39.0,-1.4820315641372872E-8,4.303925646342204E-4,-0.004921646632764395,-4.2774237868632004E-4,0.0,-87.75,0.0,8.716836776201184E-4,-3.361022572104002E-6,-6.514305417402538E-21,-3.3610225721040015E-6,-0.0020834921089986093,1.3146535784489982E-6,-6.5143054174025324E-21,1.314653578448998E-6,8.718422809093505E-4,-87.75
40.0,-1.5990352153494314E-8,-3.3932287164596545E-5,-0.005053626831791989,-4.1499944928790965E-4,0.0,-90.0,0.0,9.021355091527067E-4,-2.6688886784059237E-4,-1.5678772589935954E-5,-2.668888678405923E-4,-0.0021300421743882733,-4.0051074133928875E-7,-1.567877258993595E-5,-4.005107413392888E-7,8.577265881677003E-4,-90.0
41.0,-1.722038689422334E-8,-2.9327985419309974E-4,-0.0050413024704786084,-4.1335290813353855E-4,0.0,-92.25,0.0,8.735340493278464E-4,-3.607394444881297E-4,-9.885354143100567E-5,-3.607394444881296E-4,-0.0021021808632465024,4.5554275160311826E-7,-9.885354143100566E-5,4.5554275160311826E-7,8.289665250536079E-4,-92.25
42.0,-1.8511926214159757E-8,-2.613018202652737E-4,-0.00778931104311106,-8.059406032989629E-4,0.0,-94.5,0.0,0.0016083959561037366,-3.549816935756221E-4,-7.837169727888203E-5,-3.5498169357562216E-4,-0.00371726459137956,-1.2755197044842618E-4,-7.837169727888203E-5,-1.2755197044842615E-4,0.0016528048770887425,-94.5
43.0,-1.9866476463903382E-8,5.649491890716209E-4,-0.005233983946936368,-4.2838807578805745E-4,0.0,-96.75,0.0,8.466243579214905E-4,-8.504676744302428E-6,-6.848427943539145E-7,-8.504676744302426E-6,-0.0021800022104964834,1.6308226442619128E-20,-6.848427943539145E-7,1.630822644261913E-20,8.466243579214901E-4,-96.75
44.0,-2.128552978319931E-8,5.796313550907252E-4,-0.005187995462335236,-4.134688650113768E-4,0.0,-99.0,0.0,8.324557974167591E-4,-9.363787571147855E-6,-6.848427943539112E-7,-9.363787571147856E-6,-0.002182116921019594,1.4672555277856418E-20,-6.848427943539111E-7,1.4672555277856418E-20,8.324557974167587E-4,-99.0
45.0,-2.2770592522647348E-8,5.645346660696375E-4,-0.0050600337200899645,-0.0015114724000463541,0.0,-101.25,0.0,8.330373428106225E-4,-8.50773407820499E-6,-6.848427943538748E-7,-8.50773407820499E-6,-0.002213969748273744,-3.9347275869539206E-4,-6.848427943538748E-7,-3.9347275869539206E-4,8.33037342810622E-4,-101.25
46.0,-2.4323156821992598E-8,-3.3600208848472396E-4,-0.004769890239823846,-0.0020865566248080194,0.0,-103.5,0.0,8.487390684446149E-4,-4.127597687016637E-4,1.0133456789358382E-4,-4.127597687016638E-4,-0.0022307816969323675,-5.866695097164708E-4,1.013345678935838E-4,-5.866695097164706E-4,8.04171544170376E-4,-103.5
47.0,-2.5944714820980153E-8,-8.723956385021537E-4,-0.005184825936811086,-0.002023767135177896,0.0,-105.75,0.0,9.318471920022797E-4,-6.794219293433145E-4,1.2596750715299662E-4,-6.794219293433146E-4,-0.002291685359997536,-5.887523184381453E-4,1.2596750715299662E-4,-5.887523184381454E-4,7.534184916160932E-4,-105.75
48.0,-2.763678708106454E-8,-8.371231093695213E-4,-0.009913200322171068,-8.184357305511139E-4,0.0,-108.0,0.0,0.0019039796194696148,-7.29006346636709E-4,2.4182746842137616E-5,-7.29006346636709E-4,-0.004249510796161551,-5.565876371118079E-6,2.418274684213761E-5,-5.565876371118078E-6,0.0016803489816522613,-108.0
49.0,-2.9400865741990856E-8,2.6349510847267955E-4,-0.005339358833228439,-9.652937290484805E-4,0.0,-110.25,0.0,8.095640560043044E-4,-3.230092116792166E-4,-1.2586126479986994E-4,-3.230092116792165E-4,-0.0022676569616789026,-1.9650325763758173E-4,-1.2586126479986992E-4,-1.9650325763758173E-4,7.634104988377433E-4,-110.25
50.0,-3.1238442943504197E-8,6.493120941632694E-4,-0.005421306787152343,-9.347063008347553E-4,0.0,-112.5,0.0,8.252129138752281E-4,-6.429870924480075E-5,-4.530968844788844E-6,-6.429870924480075E-5,-0.0023290100007302425,-1.9696797239089576E-4,-4.530968844788844E-6,-1.9696797239089576E-4,7.789007534194347E-4,-112.5
51.0,-3.3151025036204373E-8,6.376450905844547E-4,-0.005807078156208929,-3.7362917051284283E-4,0.0,-114.75,0.0,8.637006453955702E-4,-6.857803728444862E-5,-2.4520582238471123E-5,-6.857803728444862E-5,-0.002345478308928853,-6.924096957669561E-6,-2.452058223847112E-5,-6.924096957669562E-6,7.280948331020682E-4,-114.75
52.0,-3.514010415983648E-8,4.812820997420427E-4,-0.0078690329366246,-5.804783498454054E-4,0.0,-117.0,0.0,0.001476015077358109,-1.2434083804516283E-4,-1.2233080847495463E-4,-1.243408380451628E-4,-0.0035264119666704647,-1.0228539873757376E-4,-1.2233080847495466E-4,-1.0228539873757376E-4,0.001250798406648434,-117.0
53.0,-3.7207186665000336E-8,-6.426285572222421E-4,-0.010316931207695775,-8.047243174832166E-4,0.0,-119.25,0.0,0.0018859517122603701,-7.252551763425717E-4,-2.482631562882066E-5,-7.252551763425715E-4,-0.004358973499613555,-7.263461020972476E-6,-2.4826315628820656E-5,-7.2634610209724765E-6,0.0016153745008302962,-119.25
54.0,-3.9353778902295744E-8,-7.342433763139022E-4,-0.01213624072410737,-0.0010373988105456314,0.0,-121.50000000000001,0.0,0.0020098208811509108,-7.018642933994073E-4,2.579625480952475E-6,-7.01864293399407E-4,-0.005036288846279943,7.177473504883466E-5,2.5796254809524745E-6,7.177473504883469E-5,0.0020948322441793486,-121.50000000000001
55.0,-4.158138722232252E-8,-6.166274781619129E-4,-0.01017027806153557,-8.561679729422079E-4,0.0,-123.75000000000001,0.0,0.0015585416555221987,-6.806884771315305E-4,1.2222303745484695E-4,-6.806884771315306E-4,-0.004285989552685391,-6.982186301859835E-6,1.22223037454847E-4,-6.982186301859836E-6,0.001733005273677577,-123.75000000000001
56.0,-4.3891503764825757E-8,8.847264914147562E-4,-0.00609455720988747,-0.0015007672907479683,0.0,-126.00000000000001,0.0,6.253727694427892E-4,-8.55076448406638E-6,-2.36026177339844E-5,-8.55076448406638E-6,-0.0024533549794884045,-3.841318392871531E-4,-2.3602617733984393E-5,-3.84131839287153E-4,8.004708007550962E-4,-126.00000000000001
57.0,-4.6285620669550553E-8,8.949729649260703E-4,-0.005797459312300184,-0.0020305025585903923,0.0,-128.25,0.0,7.672169777794145E-4,-7.844364698231891E-5,-2.4759054282933798E-5,-7.84436469823189E-5,-0.0024995349705364844,-5.935936066741357E-4,-2.47590542829338E-5,-5.935936066741357E-4,6.755442766032206E-4,-128.25
58.0,-4.876524428709672E-8,2.981255710090389E-4,-0.010609284975693847,-7.662343646715884E-4,0.0,-130.5,0.0,0.001813311405792222,-3.270838922580033E-4,-5.755431073164223E-7,-3.270838922580033E-4,-0.004516704470755278,-1.0407164607128272E-5,-5.755431073164224E-7,-1.0407164607128272E-5,0.0015876189252148488,-130.5
59.0,-5.1331866757209355E-8,-5.728818977649799E-4,-0.010498995255540967,-7.830595458883787E-4,0.0,-132.75,0.0,0.0015698553568208777,-7.245347081515666E-4,2.347956004435492E-5,-7.245347081515666E-4,-0.004402589404152783,-1.0407164607126614E-5,2.347956004435492E-5,-1.0407164607126612E-5,0.0016553425297170107,-132.75
60.0,-5.3986994430488267E-8,-5.934428599902648E-4,-0.014910553207611053,-0.0012360881988174844,0.0,-135.0,0.0,0.0026081253558983453,-7.435386939472207E-4,-4.899377580341693E-7,-7.435386939472205E-4,-0.0064370995306611825,-1.0407164607167954E-5,-4.899377580341693E-7,-1.0407164607167954E-5,0.002560227162550227,-135.0
61.0,-5.673213365753327E-8,-3.127226097510835E-4,-0.015301486279893165,-0.0012535300866866612,0.0,-137.25,0.0,0.0026408505012433213,-7.425760146257431E-4,-1.2334278599698646E-4,-7.425760146257432E-4,-0.006457427185564569,-1.0407164607165267E-5,-1.2334278599698646E-4,-1.0407164607165269E-5,0.002459091131783256,-137.25
62.0,-5.956879078894417E-8,6.330281377952723E-4,-0.015354492256619867,-0.0012036883501291818,0.0,-139.5,0.0,0.0027109002873209756,-1.7953443894960195E-4,-9.271365061984637E-7,-1.7953443894960197E-4,-0.006596495836339853,-1.0407164607165528E-5,-9.271365061984637E-7,-1.0407164607165528E-5,0.0024393714561555062,-139.5
63.0,-6.249845796446607E-8,7.245524962195807E-4,-0.01643087322840705,0.005112745190082089,0.0,-141.75,0.0,0.002218489942017524,-1.3150055165006794E-4,5.0404735397839454E-5,-1.3150055165006788E-4,-0.003956094711083097,0.0011441189680592692,5.040473539783948E-5,0.0011441189680592696,2.0787604442146159E-4,-141.75
64.0,-6.552262732384406E-8,-3.6846353989095277E-4,-0.016525177778877024,0.005127655936018377,0.0,-144.0,0.0,0.002132685562542938,-7.006010296321056E-4,1.502442670126589E-4,-7.006010296321059E-4,-0.003950702199249244,0.0011459120956183177,1.5024426701265892E-4,0.001145912095618318,2.0406956547990574E-4,-144.0
65.0,-6.864281942853268E-8,-4.2416471034660737E-4,-0.01373268956099863,-0.0027068995743329983,0.0,-146.25,0.0,0.0022761158037725806,-7.434630435781747E-4,4.3822295503861616E-5,-7.434630435781746E-4,-0.0062783112042586854,-7.154749009840339E-4,4.38222955038616E-5,-7.154749009840339E-4,0.0023016509333389566,-146.25
66.0,-7.186051220742229E-8,-1.495058333101291E-4,-0.009409183469897915,-0.0056022901798167745,0.0,-148.5,0.0,0.0016422841922371465,-6.429608696925915E-4,-2.4105549161136687E-5,-6.429608696925912E-4,-0.004801450242690578,-0.0019040157489179702,-2.4105549161136687E-5,-0.0019040157489179704,0.0014005727794473225,-148.5
67.0,-7.517721201111272E-8,-2.0414827276168859E-4,-0.012522634008393584,-0.004249081737526569,0.0,-150.75,0.0,0.0023361207148654304,-7.498496329117826E-4,-2.3332043683594176E-5,-7.498496329117826E-4,-0.00622322299513204,-0.0014378342396663118,-2.3332043683594176E-5,-0.0014378342396663122,0.0020490487613552067,-150.75
68.0,-7.859442519020376E-8,1.4044290342056097E-4,-0.013925861244820523,-0.004036378157613968,0.0,-153.0,0.0,0.0024590382640205526,-6.159996777583926E-4,-4.33889184231548E-5,-6.159996777583926E-4,-0.006552086915355302,-0.0012180379193525335,-4.33889184231548E-5,-0.0012180379193525335,0.0021710146907749344,-153.0
69.0,-8.211364388444053E-8,7.192997996843674E-4,-0.013230004845066654,-0.00425290579621986,0.0,-155.25,0.0,0.002219441561753791,-4.645235109046315E-4,-1.1914430221420244E-4,-4.6452351090463137E-4,-0.006286770046351338,-0.001303070018539918,-1.1914430221420243E-4,-0.0013030700185399182,0.0020641689415954964,-155.25
70.0,-8.573637444442284E-8,-1.3938291567108536E-4,-0.0147618154361683,-0.002624066189553132,0.0,-157.5,0.0,0.0024237754660480985,-7.545493875718582E-4,3.285869612565412E-6,-7.545493875718582E-4,-0.0066452399138979485,-7.378278334852295E-4,3.285869612565414E-6,-7.378278334852294E-4,0.002134324463199391,-157.5
71.0,-8.946410900989576E-8,-1.239755372783064E-4,-0.018443911478398793,0.004848598726522579,0.0,-159.75,0.0,0.0024055889555487375,-6.639201079690461E-4,-2.483548763060417E-5,-6.639201079690461E-4,-0.004665500789937862,0.0010930753359573487,-2.4835487630604168E-5,0.0010930753359573487,8.73639784871376E-5,-159.75
72.0,-9.329835393145913E-8,-4.8250143048180383E-4,-0.02102149574733297,0.006292489829425828,0.0,-162.0,0.0,0.002855335016048817,-8.641119900138687E-4,-8.659898282173248E-7,-8.641119900138685E-4,-0.005954284684358365,0.0014907522702612456,-8.65989828217325E-7,0.001490752270261246,8.186308773743006E-4,-162.0
73.0,-9.724061555971275E-8,-2.6298178213859653E-4,-0.003647910976426739,0.0017212478543878317,0.0,-164.25,0.0,0.006273870312160166,-7.593941826487356E-4,-2.9216647114133542E-5,-7.593941826487356E-4,-0.005305438628111057,-8.596351548798238E-4,-2.9216647114133535E-5,-8.596351548798238E-4,-0.0034578689118370544,-164.25
74.0,-1.0129238603440172E-7,0.0010143727199749349,-0.0026627029909518612,-0.0011374213202421989,0.0,-166.5,0.0,0.006176117818230257,-3.500090277158998E-4,-1.2811528422019378E-4,-3.5000902771589986E-4,-0.005419447959187505,-0.0019371611514488964,-1.2811528422019386E-4,-0.0019371611514488968,-0.003456415048352649,-166.5
75.0,-1.0545515749527112E-7,0.0012207029563646595,-0.01905653703885404,-0.004181026482054714,0.0,-168.75,0.0,0.003198552533948555,-4.1523191359947137E-4,-1.242722155036608E-4,-4.152319135994714E-4,-0.008836582259577046,-0.0013260627795113888,-1.2427221550366082E-4,-0.0013260627795113893,0.0028243280730053124,-168.75
76.0,-1.0973043629292079E-7,-5.955405610065323E-4,-0.026846193705925545,0.0028060208924908037,0.0,-171.0,0.0,0.004010971449159246,-7.756072592034447E-4,8.577273832532779E-5,-7.756072592034449E-4,-0.008888551270683309,0.0010273084348100734,8.57727383253278E-5,0.0010273084348100734,0.0019199456839226819,-171.0
77.0,-1.1411972877795051E-7,-2.5064333681597295E-4,-0.028819896424784285,0.005915683490891917,0.0,-173.25,0.0,0.003970844816983681,-7.871569805829279E-4,2.680593933111877E-5,-7.871569805829277E-4,-0.008837798218129392,0.0018362667300660428,2.6805939331118773E-5,0.001836266730066043,0.001761342394690708,-173.25
78.0,-1.1862454130096012E-7,8.798100890586239E-4,-0.023932362279237396,-0.0011132086567299658,0.0,-175.5,0.0,0.0033208356699473305,-7.195287911727283E-4,-1.320286716165419E-4,-7.195287911727281E-4,-0.009441019394842428,-2.730764149004467E-4,-1.3202867161654194E-4,-2.7307641490044676E-4,0.002886579864029758,-175.5
79.0,-1.232463802125494E-7,1.714667154799497E-4,-0.022094923131755515,-0.0040427781431636965,0.0,-177.75,0.0,0.0033072486548367053,-9.496964030056152E-4,-3.369564128263634E-5,-9.496964030056151E-4,-0.009808608951519977,-0.001193152745316112,-3.369564128263635E-5,-0.0011931527453161118,0.0031392877715399037,-177.75
80.0,-1.2798672344160877E-7,-1.3165350466870702E-4,-0.008527704311767897,-0.0016200216076519842,0.0,-180.0,0.0,0.00474170967041496,-8.843556073652603E-4,1.7737886973699803E-5,-8.843556073652603E-4,-0.006545452011092237,-0.0018940541859972378,1.7737886973699806E-5,-0.001894054185997238,-0.0017327145009769422,-180.0
81.0,-1.3284707733873802E-7,-5.642801959835253E-4,-0.005695597327796323,1.0169878604290155E-4,0.0,-182.25,0.0,0.006003980381651494,-8.328031772176802E-4,4.959530624677937E-5,-8.3280317721768E-4,-0.00612187549331699,-0.0013328239873571228,4.959530624677938E-5,-0.0013328239873571233,-0.0036350552197907714,-182.25
82.0,-1.3782893404368224E-7,-7.265169851143789E-5,-0.019328120528806995,0.002991593347212919,0.0,-184.5,0.0,0.004464418253074602,-8.357700124359773E-4,2.6582753956129768E-5,-8.357700124359774E-4,-0.008012743907544011,4.4865483046872666E-4,2.6582753956129768E-5,4.4865483046872676E-4,-3.72823465217629E-4,-184.5
83.0,-1.4293379990704125E-7,0.0012901027579427043,-0.029837845952795015,0.005742336452566818,0.0,-186.75,0.0,0.003935476283485612,-2.6156256874022854E-4,-1.8204894727782763E-5,-2.6156256874022854E-4,-0.009540331487785025,0.0013400865492376951,-1.820489472778277E-5,0.0013400865492376958,0.0015328743565525618,-186.75
84.0,-1.4816319549026957E-7,-1.5392032184268194E-5,-0.0343187810107364,0.006566038687475349,0.0,-189.0,0.0,0.0045275423621906384,-8.377051298977014E-4,-4.5110961744364886E-5,-8.377051298977013E-4,-0.010886239000211913,0.0020419414552549893,-4.511096174436488E-5,0.0020419414552549898,0.002117089572440594,-189.0
